idx,text,image_path
180,"BIPRA U3 2.5 inch USB 3.0 NTFS Portable External Hard Drive - White (250GB) Bipra external USB 2.5"" portable size hard drive comes with free carry case. You can store all data in your Pocket size drive. Ultra slim design. Formatted and ready to be used. No messing about needed, just plug it into your USB Ports and away you go. Support plug and play. Ideal for data backup, photos, video, iTunes, iPod,MP3, MP4 and presentations etc. Support USB3.0 with up to 5 GB/Sec ultrahigh transfer speed, backward compatibility usb2.0, copy huge files in a minutes time. Can be utilised on any personal computers, desktop or laptop. Formatted in NTFS for you to use on Windows OS. Available in white colour.",data/multimodal_search_images/idx_180.jpg
181,"WD Scorpio Blue 320GB Mobile SATA Hard Drive WD Scorpio Blue 7 mm slim 2.5-inch SATA hard drives deliver solid performance and ultra-quiet operation hand-in-hand with low power consumption. In addition, they are designed with ruggedness, reliability, and data-protection features that actively watch over valuable data. These drives feature a 3 Gb/s SATA interface and 8 MB cache. WD Scorpio Blue slim 7 mm hard drives are designed for thin notebook computers and are compatible with mainstream systems. 2-year limited warranty.",data/multimodal_search_images/idx_181.jpg
182,"Gateway 15.6"" FHD Ultra Slim Budget Notebook, Intel Pentium Processor(4-Core, up to 3.1 GHz), 4GB RAM, 128GB Storage, Precision Touchpad, HDMI, Type-C Windows 10S, Microsoft 365 1 Year, Charcoal Black Processor: Intel® Pentium® Silver N5030 Processor (1.10GHz, Up to 3.10GHz, 4M Cache) Display: 15.6” LCD IPS Display, (1920 x 1080) Operating system: Windows 10 Home 64-bit English in S mode Video Card: Intel UHD Graphics 605 Memory: 4 GB DDR4 RAM Hard drive Size: 128GB eMMC Wireless: Wi-Fi5 (802.11ac) for speeds up to 3x faster than 802.11n Ports: HDMI Output x 1, USB Type-C x 1, USB 3.0 x 2 Battery: Up to 8.5 hours of battery life Dimensions: 14.8” x 9.6” x 0.8” Inches Weight: 4.2lbs Color: Black ENERGY STAR Certified: Yes How to switch s mode to windows 10 1. On your PC running Windows 10 in S mode, open Settings > Update & Security > Activation. 2. In the Switch to Windows 10 Home or Switch to Windows 10 Pro section, select Go to the Store. (If you also see an ""Upgrade your edition of Windows"" section, be careful not to click the ""Go to the Store"" link that appears there.) 3. On the Switch out of S mode (or similar) page that appears in the Microsoft Store, select the Get button. After you see a confirmation message on the page, you'll be able to install apps from outside of the Microsoft Store.",data/multimodal_search_images/idx_182.jpg
183,"Polaroid Originals Now Viewfinder i-Type Instant Camera (White) Bundle with Color and B and W Instant Film and Reusable Vintage Photo Accessory (4 Items) Polaroid Originals Now Viewfinder i-Type Instant Camera Polaroid’s new point-and-shoot analog instant camera has all you need to catch every life moment in an original Polaroid photograph. Now with autofocus, it’s simple to capture moments as you see them, so you can relive them forever in sharp, vivid color. Frame two moments in one with double exposure, or get yourself in the picture with self-timer and an accurate flash to make everyone look like they should. Simplicity Meets Functionality The Now takes simplicity and adds greater creative control, clean design, and vibrant color to make it more than a moment maker — but a life accessory. Thanks to the Autofocus 2 lens system, the Polaroid Now decides which lens is suitable, so you get beautiful portraits in more places, more often — even without the flash. This dreamy, artistic instant camera is ready to add some drama to your photography by providing two frames in one Polaroid photograph with the built-in double exposure. Additionally, the self-timer gives you 9 seconds to get in the picture with your friends and be a part of the memory you are capturing. Bundle Includes: Polaroid Originals Now Viewfinder i-Type Instant Camera (White) Polaroid Originals Now Viewfinder i-Type Instant Camera (White) Polaroid Originals Color Instant Film for i-Type Cameras (8 Exposures) Polaroid Originals Color Instant Film for i-Type Cameras (8 Exposures) Film Kit for Polaroid i-Type, 600 and SX-70 with Magnetic/Hanging Frames, Storage Box Film Kit for Polaroid i-Type, 600 and SX-70 with Magnetic/Hanging Frames, Storage Box Polaroid B and W Film for i-Type Cameras Polaroid B and W Film for i-Type Cameras",data/multimodal_search_images/idx_183.jpg
184,HTC Vivid Black/Blue Perforated Cover This Hybrid Protector Case is custom made for your device. One piece is crafted out of high quality hard plastic and the combining piece is made with a durable silicone material. The unique combination of hard and soft casing gives this case an unmatched look. The contrasting colors of the two surfaces also enhance the visual design of this case.,data/multimodal_search_images/idx_184.jpg
185,"luo Cherry MX RGB Switch Mute Pink Switch Mute Gray Switch Genuine German Cherry Switch (10PCS, Cherry RGB Mute Gray Switch) Cherry powder: a quiet version of cherry red, commonly referred to as cherry powder Cherry gray: a quieter version of cherry black, usually called cherry gray",data/multimodal_search_images/idx_185.jpg
186,"AntennaMastsRus - Made in USA - 4 Inch Black Aluminum Antenna is Compatible with Audi Allroad (2001-2005) This is a ""BRAND NEW"" Custom SHORT 4"" Black Aluminum Antenna Mast. Sick of a Broken/Bent antenna or the obnoxiously tall un-stylish antenna your vehicle comes with?? Then this is the custom solution for you! This antenna is Manufactured and Anodized right here in Wisconsin!! Our experience with fit and finish is: If you want it done right, you must do it yourself! No one beats U.S.A Quality, PERIOD! This antenna is made of 6061 grade aluminum construction and finished with a durable Anodized Coating. The anodized coating cannot peel or flake off. It is part of the metal and gives the aluminum a deeper, richer metallic appearance. There will be a reduction in antenna performance due to the antenna size being shortened from the Factory antenna. Any questions or concerns on any of our products feel free to contact us by telephone or email by clicking on TheAntennaSource about us page here on Amazon. ** This antennas main design is for appearance enhancements. Its AM/FM radio reception performance works best for local stations (Satellite Radio/Navigation/Bluetooth not effected). For the BEST reception short antenna check out our SHORT 6 3/4"" antenna found in our store.",data/multimodal_search_images/idx_186.jpg
187,"Street Guardian SGGCX2PRO+ Dash Camera with GPS, CPL & 32GB MicroSD Card ",data/multimodal_search_images/idx_187.jpg
188,"SOONORY 2-Pack Sport Bands Compatible with Fitbit Charge 4 Bands, Large Small Man Woman Silicone Breathable Strap Replacement Wristbands with Air Holes for Fit Charge 4 / Charge 3 Smart Watch Spe Premium Material: High performance soft silicone Compatible Devices: Charge 4 / Charge 3/ Charge 3 Special Edition Optional Size: Small for 5.5"" - 7.1"" (14 cm-18cm) wrist, Large for 6.3"" -8.3"" (16cm-22cm)wrist Wide Use Great for outdoor sports / business / parties / shopping, ect. Girls, boys, kids, teens, and adults alike. No age limited, just limited for your wrist! Stay Stylish. Adjustable Size The buckle holds the band tight and perfectly adjust to your wrist. Two sizes are available for you to choose. Small Size suited for 5.5 ~ 7.5 inch wrist ( 140mm - 190mm), Large Size suited for 6.3 ~ 8.3 inch wrist ( 160 mm- 210mm) Perfect design Stylish design of bands come with an innovative pin-and-tuck closure. Simple and straightforward installation and one-click removal. How to clean the band? Note: Please take off your Charge 4/3 watch before clean the strap!  1.Apply soapy water if there is grease on your band. Wipe the stains with a soft cloth.  2.Clean with detergent. First, wet the band with water, add a little bit of detergent, then brush the band with a small brush gently. Then rinse with water. Wipe dry the water with a napkin or soft cloth, placed in a cool and ventilated place to dry. What is in the box? 2 x Replacement Charge 4/3 Sport Bands Guarantee If you receive a defective item or are dissatisfied with the product, please feel free to contact us. we do our best to provide a 100% satisfaction and better shopping experience for all customers on Amazon.",data/multimodal_search_images/idx_188.jpg
189,Die-cut Vinyl decal sticker Snow White Holding an apple Compatible with Macbook Laptop Car window ,data/multimodal_search_images/idx_189.jpg
191,"HOSONGIN 1/4 Inch Female to 3.5mm TRS Male Adapter, Quarter 1/4"" Inch 6.35mm Jack Female to 3.5mm 1/8"" Inch TRS Plug Male Stereo Audio Adapter Gold Plated Pure Copper, Blue, 1 Pack 1/4 Inch Female to 3.5mm TRS Male Adapter, HOSONGIN Quarter 1/4"" Inch 6.35mm Jack Female to 3.5mm 1/8"" Inch TRS Plug Male Stereo Audio Adapter Gold Plated Pure Copper, Blue, 1 Pack BEST CHOICE: HOSONGIN High Quality 1/4 Inch Female to 3.5mm TRS Male Audio Adapter, One End is 1/4 inch Female Connector, One End is 3.5mm TRS Male Connector. Roper Structure, Elaborate Manufacturing, Reliable Quality and Nice Look. BEST CHOICE: HOSONGIN High Quality 1/4 Inch Female to 3.5mm TRS Male Audio Adapter , One End is 1/4 inch Female Connector, One End is 3.5mm TRS Male Connector. Roper Structure, Elaborate Manufacturing, Reliable Quality and Nice Look. COOL & DIFFERENT: Colorful Audio Adapter adds color to your performance, making it more cool and different. You can buy more than one. COOL & DIFFERENT: Colorful Audio Adapter adds color to your performance, making it more cool and different. You can buy more than one. CONVENIENT CARRYING: Small design, shake off the shackles of cable. With one HOSONGIN Audio Adapter, take one less audio cable. CONVENIENT CARRYING: Small design, shake off the shackles of cable. With one HOSONGIN Audio Adapter, take one less audio cable. AMAZING SOUND: Don't underestimate him, Gold Plated Pure Copper, Reduce the signal loss of sound transmission, Small body can still restore real sound. AMAZING SOUND: Don't underestimate him, Gold Plated Pure Copper, Reduce the signal loss of sound transmission, Small body can still restore real sound. Package included: 1 Pack HOSONGIN 1/4 Inch Female to 3.5mm TRS Male Audio Adapter Package included: 1 Pack HOSONGIN 1/4 Inch Female to 3.5mm TRS Male Audio Adapter",data/multimodal_search_images/idx_191.jpg
192,"Centon Electronics Flash Memory Card (S1-SDHU1-32G) Product Description Centon 32GB SDHC UHS-1. Using the latest in memory technologies and design, Centon brings quality, reliable storage products for you to enjoy and depend on. Manufacturer Contact Information support@otmessentials.com",data/multimodal_search_images/idx_192.jpg
193,"Galaxy Tab A 10.1 Case 2019 - Techcircle Slim PU Leather Multiple Angle Stand Case with Card Slots Shockproof Cover for Samsung Galaxy Tab A 10.1 Inch Tablet SM-T510/T515 2019 Release, Purple Owl ❣❣ Techcircle Slim Lightweight Flip Stand Case for Samsung Galaxy Tab A 10.1 Inch 2019 Release Tablet (Model: SM-T510/T515) ❣❣ ❥ Kickstand Feature: - Adjust different viewing angles as per your needs.  - Anti-slip stripes, effectively increase the stability of the stand.  - Free your hands and bring you the most comfortable viewing angle. ❥ Slim Profile: - Slim and lightweight - Minimal bulk, minimalism style, great for carry around. ❥ Stylus Holder: - Built-in stylus pen holder, also comes with a free stylus pen. Various colors available. ❥ Precise Cutouts: - Full access to all controls and features (charging, camera ports) without removing the case. ❥ High-quality Material: - Premium composition leather exterior and soft interior offer great protection against daily use. ❥ Card Holders: - Card slot is convenient for storing credit cards, business cards or cash, withouy taking your bulky wallet. ❥ What Will You Get? - 1x Samsung Galaxy Tab A 10.1 2019 Case  - 1x Random Color Stylus Pen  - 1x Cleaning Cloth Your satisfaction are very important for us. If there's any further question, pls feel free to contact us. Our team will provide best service to you. =^_^=",data/multimodal_search_images/idx_193.jpg
